Framework;Language;Task;CRF;Seed;Mini batches;Epochs;Patience;Total words;Total errors;Accuracy;OOV-words;OOV-Errors;OOV accuracy;Training time;Evaluation time;Epochs Run;ADJ, ADJ;ADJ, ADP;ADJ, ADV;ADJ, AUX;ADJ, CCONJ;ADJ, DET;ADJ, INTJ;ADJ, NOUN;ADJ, NUM;ADJ, PART;ADJ, PRON;ADJ, PROPN;ADJ, PUNCT;ADJ, SCONJ;ADJ, SYM;ADJ, VERB;ADJ, X;ADP, ADJ;ADP, ADP;ADP, ADV;ADP, AUX;ADP, CCONJ;ADP, DET;ADP, INTJ;ADP, NOUN;ADP, NUM;ADP, PART;ADP, PRON;ADP, PROPN;ADP, PUNCT;ADP, SCONJ;ADP, SYM;ADP, VERB;ADP, X;ADV, ADJ;ADV, ADP;ADV, ADV;ADV, AUX;ADV, CCONJ;ADV, DET;ADV, INTJ;ADV, NOUN;ADV, NUM;ADV, PART;ADV, PRON;ADV, PROPN;ADV, PUNCT;ADV, SCONJ;ADV, SYM;ADV, VERB;ADV, X;AUX, ADJ;AUX, ADP;AUX, ADV;AUX, AUX;AUX, CCONJ;AUX, DET;AUX, INTJ;AUX, NOUN;AUX, NUM;AUX, PART;AUX, PRON;AUX, PROPN;AUX, PUNCT;AUX, SCONJ;AUX, SYM;AUX, VERB;AUX, X;CCONJ, ADJ;CCONJ, ADP;CCONJ, ADV;CCONJ, AUX;CCONJ, CCONJ;CCONJ, DET;CCONJ, INTJ;CCONJ, NOUN;CCONJ, NUM;CCONJ, PART;CCONJ, PRON;CCONJ, PROPN;CCONJ, PUNCT;CCONJ, SCONJ;CCONJ, SYM;CCONJ, VERB;CCONJ, X;DET, ADJ;DET, ADP;DET, ADV;DET, AUX;DET, CCONJ;DET, DET;DET, INTJ;DET, NOUN;DET, NUM;DET, PART;DET, PRON;DET, PROPN;DET, PUNCT;DET, SCONJ;DET, SYM;DET, VERB;DET, X;INTJ, ADJ;INTJ, ADP;INTJ, ADV;INTJ, AUX;INTJ, CCONJ;INTJ, DET;INTJ, INTJ;INTJ, NOUN;INTJ, NUM;INTJ, PART;INTJ, PRON;INTJ, PROPN;INTJ, PUNCT;INTJ, SCONJ;INTJ, SYM;INTJ, VERB;INTJ, X;NOUN, ADJ;NOUN, ADP;NOUN, ADV;NOUN, AUX;NOUN, CCONJ;NOUN, DET;NOUN, INTJ;NOUN, NOUN;NOUN, NUM;NOUN, PART;NOUN, PRON;NOUN, PROPN;NOUN, PUNCT;NOUN, SCONJ;NOUN, SYM;NOUN, VERB;NOUN, X;NUM, ADJ;NUM, ADP;NUM, ADV;NUM, AUX;NUM, CCONJ;NUM, DET;NUM, INTJ;NUM, NOUN;NUM, NUM;NUM, PART;NUM, PRON;NUM, PROPN;NUM, PUNCT;NUM, SCONJ;NUM, SYM;NUM, VERB;NUM, X;PART, ADJ;PART, ADP;PART, ADV;PART, AUX;PART, CCONJ;PART, DET;PART, INTJ;PART, NOUN;PART, NUM;PART, PART;PART, PRON;PART, PROPN;PART, PUNCT;PART, SCONJ;PART, SYM;PART, VERB;PART, X;PRON, ADJ;PRON, ADP;PRON, ADV;PRON, AUX;PRON, CCONJ;PRON, DET;PRON, INTJ;PRON, NOUN;PRON, NUM;PRON, PART;PRON, PRON;PRON, PROPN;PRON, PUNCT;PRON, SCONJ;PRON, SYM;PRON, VERB;PRON, X;PROPN, ADJ;PROPN, ADP;PROPN, ADV;PROPN, AUX;PROPN, CCONJ;PROPN, DET;PROPN, INTJ;PROPN, NOUN;PROPN, NUM;PROPN, PART;PROPN, PRON;PROPN, PROPN;PROPN, PUNCT;PROPN, SCONJ;PROPN, SYM;PROPN, VERB;PROPN, X;PUNCT, ADJ;PUNCT, ADP;PUNCT, ADV;PUNCT, AUX;PUNCT, CCONJ;PUNCT, DET;PUNCT, INTJ;PUNCT, NOUN;PUNCT, NUM;PUNCT, PART;PUNCT, PRON;PUNCT, PROPN;PUNCT, PUNCT;PUNCT, SCONJ;PUNCT, SYM;PUNCT, VERB;PUNCT, X;SCONJ, ADJ;SCONJ, ADP;SCONJ, ADV;SCONJ, AUX;SCONJ, CCONJ;SCONJ, DET;SCONJ, INTJ;SCONJ, NOUN;SCONJ, NUM;SCONJ, PART;SCONJ, PRON;SCONJ, PROPN;SCONJ, PUNCT;SCONJ, SCONJ;SCONJ, SYM;SCONJ, VERB;SCONJ, X;SYM, ADJ;SYM, ADP;SYM, ADV;SYM, AUX;SYM, CCONJ;SYM, DET;SYM, INTJ;SYM, NOUN;SYM, NUM;SYM, PART;SYM, PRON;SYM, PROPN;SYM, PUNCT;SYM, SCONJ;SYM, SYM;SYM, VERB;SYM, X;VERB, ADJ;VERB, ADP;VERB, ADV;VERB, AUX;VERB, CCONJ;VERB, DET;VERB, INTJ;VERB, NOUN;VERB, NUM;VERB, PART;VERB, PRON;VERB, PROPN;VERB, PUNCT;VERB, SCONJ;VERB, SYM;VERB, VERB;VERB, X;X, ADJ;X, ADP;X, ADV;X, AUX;X, CCONJ;X, DET;X, INTJ;X, NOUN;X, NUM;X, PART;X, PRON;X, PROPN;X, PUNCT;X, SCONJ;X, SYM;X, VERB;X, X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
dynet;ur;pos;FALSE;613321;1;1;None;13412;1207;91,0%;1110;358;67,7%;68,143499;2,87395076;1;826;1;6;0;3;6;0;90;11;1;0;37;0;0;0;7;0;11;2767;3;0;0;0;0;15;0;0;1;6;0;0;0;4;0;26;25;44;0;0;4;0;7;2;6;3;4;0;1;0;0;0;0;9;0;923;0;0;0;2;0;0;0;1;0;0;0;24;0;0;0;0;0;312;0;0;0;0;0;0;0;0;0;0;0;0;18;1;0;0;0;210;0;0;0;1;12;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;9;1;0;0;0;0;2999;9;0;3;293;0;0;0;14;0;11;0;0;0;0;0;0;28;218;0;0;16;0;0;0;0;0;4;8;1;0;5;0;0;0;1;264;2;5;1;4;0;1;0;4;3;2;0;0;24;0;5;1;2;448;2;0;0;0;1;0;12;12;0;2;0;0;0;182;4;1;4;1305;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;632;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;0;0;241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;45;0;0;0;36;0;0;0;3;0;0;0;1016;0;0;0;0;0;0;0;0;2;0;0;1;4;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
dynet;ur;pos;FALSE;322233;1;1;None;13412;1242;90,7%;1110;389;65,0%;76,95261797;3,208675329;1;841;0;4;0;3;6;0;54;49;1;0;26;0;0;0;4;0;12;2753;4;2;0;0;0;26;1;1;5;2;0;0;0;1;0;22;11;42;0;0;0;0;9;5;7;21;4;0;1;0;0;0;0;9;0;919;0;0;0;2;0;0;0;0;0;0;0;29;0;0;0;0;0;312;0;0;0;0;0;0;0;0;0;0;0;0;21;0;1;0;0;211;0;0;0;0;8;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;5;0;0;0;1;0;2976;57;0;4;254;0;0;0;17;0;6;0;0;0;0;0;0;11;242;0;0;14;0;0;0;0;0;3;5;4;0;5;0;0;1;2;263;3;4;1;4;0;1;0;5;3;0;0;0;44;0;4;1;4;429;1;0;0;0;1;0;17;12;0;1;0;2;0;179;23;1;3;1284;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;632;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5;0;0;240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;42;0;0;0;29;1;0;0;4;0;0;0;1026;0;0;0;0;0;0;0;0;2;0;0;2;4;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
dynet;ru;pos;FALSE;613321;8;1;None;8476;1098;87,0%;889;438;50,7%;41,21701338;3,247229114;1;594;3;29;8;0;41;0;69;4;0;5;33;0;1;0;68;0;1;770;2;0;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;358;0;1;0;0;25;2;6;13;12;0;19;0;17;0;0;0;5;38;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;0;283;0;0;0;0;2;0;0;0;0;0;0;0;11;1;10;0;0;144;0;1;1;2;46;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;1;5;0;0;1;0;1908;10;0;6;90;0;0;0;27;0;9;0;7;0;0;22;0;11;24;1;1;15;0;6;0;1;0;0;0;22;0;47;0;0;1;0;229;1;1;0;14;0;1;0;0;0;11;0;0;11;0;3;0;0;272;2;0;18;0;0;0;17;0;0;0;0;0;0;68;0;0;2;245;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;1;1638;0;0;0;0;0;0;4;0;0;0;0;0;0;3;6;0;0;115;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;0;16;8;0;1;0;48;1;0;2;25;0;0;0;760;0;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
tensorflow;hi;pos;FALSE;521403;1;5;None;10148;1053;89,6%;-1;-1;0,0%;1348,619227;0,524008989;5;470;6;10;0;0;6;0;44;17;2;4;33;2;0;0;12;0;1;2068;29;0;0;0;0;7;0;4;0;2;0;0;0;5;0;2;6;27;0;0;2;0;1;0;0;1;0;0;0;0;1;0;0;0;0;721;0;0;0;0;0;0;0;0;0;0;0;67;0;0;2;2;0;189;6;0;0;0;0;0;2;1;1;0;0;0;2;0;0;0;0;179;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;18;8;3;0;1;0;2096;4;1;0;280;8;0;0;64;4;3;0;0;0;0;0;0;4;167;0;2;11;3;0;0;2;0;0;0;2;0;0;0;0;0;0;207;2;0;0;1;0;0;0;3;0;28;0;1;33;0;2;0;3;456;0;0;7;0;0;0;12;1;2;0;0;0;0;93;11;0;0;773;12;1;0;6;0;0;0;0;0;1;0;0;0;0;0;0;0;611;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6;0;0;203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;2;35;0;0;0;12;0;4;0;6;0;0;0;928;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
tensorflow;ar;pos;FALSE;521403;8;50;3;19054;2123;88,9%;-1;-1;0,0%;12322,4307;2,419207335;50;1708;1;25;0;2;0;0;118;31;4;0;0;0;0;0;3;27;32;2870;5;0;19;11;0;39;31;2;0;0;0;0;0;20;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;4;0;1730;20;0;19;12;45;8;0;7;0;0;9;23;0;2;7;0;9;406;0;1;3;5;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;329;5;12;0;5;53;2;5987;134;2;1;1;0;0;14;96;343;0;0;0;0;0;0;0;0;113;0;0;0;0;0;0;0;7;0;0;0;1;12;1;0;1;0;220;1;0;0;0;0;2;8;2;11;6;0;8;6;0;7;0;3;767;0;1;0;0;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;1;0;9;1;0;9;52;1;6;0;1584;0;1;5;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;21;79;1;3;0;18;7;10;1;0;0;0;0;1228;30;14;0;1;0;2;1;0;33;0;2;11;7;0;0;0;7;318;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
pytorch;ur;pos;FALSE;421213;1;50;3;13412;1084;91,9%;1110;378;65,9%;1572,556395;2,391797467;20;901;11;15;0;0;23;0;162;26;0;3;50;0;0;0;9;0;1;2778;5;3;0;1;0;7;0;8;3;11;0;1;0;2;0;6;7;82;0;0;0;0;3;0;2;2;0;0;0;0;0;2;0;0;0;921;0;0;0;0;0;0;0;1;0;0;0;31;0;3;0;0;0;312;0;0;0;0;5;0;0;0;0;0;0;0;6;0;0;0;0;212;0;0;0;0;32;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;7;9;2;0;0;0;2992;10;2;2;193;0;0;0;23;2;5;0;1;0;0;0;0;9;234;1;0;1;0;0;0;0;0;1;3;2;0;0;0;0;0;0;275;0;0;0;1;0;0;0;1;0;4;0;0;9;0;8;0;2;448;3;0;5;0;0;0;15;0;3;0;0;0;0;209;3;0;1;1262;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;632;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;33;0;0;0;12;0;0;1;1;0;0;0;1039;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
tensorflow;ar;pos;FALSE;5123;8;50;3;19052;2132;88,8%;-1;-1;0,0%;9204,886332;2,19347024;50;1709;1;20;0;3;0;0;117;31;5;0;0;0;0;0;4;26;35;2873;6;0;20;17;0;38;24;2;0;0;0;0;0;25;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;0;1725;13;0;15;13;45;2;0;3;0;0;4;23;0;3;2;0;7;408;0;3;3;6;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;327;4;13;0;5;53;2;5984;152;2;1;1;0;0;14;96;339;0;0;0;0;0;0;0;0;99;0;0;0;0;0;0;0;7;0;2;1;0;13;1;0;0;0;219;1;0;0;0;0;2;6;0;8;11;0;9;5;0;11;5;3;766;0;2;0;0;9;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;2;0;12;1;0;12;50;2;11;0;1587;0;1;5;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;0;24;80;2;4;0;20;5;8;1;0;0;0;0;1227;29;13;0;2;0;1;0;0;32;0;2;13;7;0;0;0;5;323;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
tensorflow;ru;pos;FALSE;613321;1;50;3;8476;1125;86,7%;-1;-1;0,0%;25267,69599;1,010787487;36;624;1;4;0;0;3;0;18;2;0;0;20;0;0;0;35;0;15;773;2;0;0;0;0;30;7;0;0;21;0;0;0;29;0;22;0;398;0;0;0;0;11;7;2;1;0;0;0;0;13;0;0;0;1;44;0;0;0;1;0;0;1;2;0;0;0;9;0;6;2;1;0;285;0;0;12;1;25;0;9;0;0;0;3;0;7;0;1;0;0;187;0;8;0;0;11;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;0;7;0;0;1;0;1809;13;0;2;47;1;0;0;49;0;1;0;2;0;0;5;0;3;50;0;0;0;0;0;0;1;0;5;0;3;0;2;0;0;6;1;282;0;2;0;1;0;12;0;3;1;2;0;0;26;0;3;1;2;286;1;0;4;0;7;0;1;1;1;0;0;0;0;17;0;0;0;166;0;0;5;0;1;49;0;13;0;0;1;0;141;13;2;1;65;1639;0;0;57;4;0;0;8;0;0;0;0;0;1;3;14;0;0;123;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;10;4;0;0;0;21;1;0;1;3;0;0;0;685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
tensorflow;ar;pos;FALSE;421213;8;50;3;19054;2138;88,8%;-1;-1;0,0%;11006,97574;2,162701845;50;1724;1;27;0;4;0;0;124;31;7;0;0;0;0;0;4;28;29;2871;5;0;20;13;0;40;33;2;0;0;0;0;0;20;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;3;0;1725;22;0;16;14;44;16;0;5;0;0;6;22;1;4;10;0;8;406;0;3;5;9;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;320;5;10;0;4;50;2;5967;130;1;1;1;0;0;14;92;328;0;0;0;0;0;0;0;0;103;0;0;0;0;0;0;0;8;0;1;0;0;11;1;0;1;0;216;3;0;0;0;0;1;9;0;8;8;0;8;4;0;12;3;1;756;0;1;0;0;9;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;1;0;13;1;0;9;57;1;4;0;1586;0;1;6;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;16;80;3;4;0;23;7;11;2;0;0;0;0;1234;32;13;0;2;0;1;1;0;37;0;2;13;7;0;0;0;5;328;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
tensorflow;ar;pos;FALSE;613321;8;50;3;19053;2115;88,9%;-1;-1;0,0%;8528,889582;1,90552783;50;1740;1;22;0;3;0;0;129;35;2;0;0;0;0;0;3;25;28;2868;5;0;20;16;0;41;52;2;0;0;0;0;0;23;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;5;0;1726;18;0;18;14;46;7;0;6;0;0;4;22;1;1;6;0;9;403;0;1;3;13;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;306;8;12;0;6;54;2;5970;118;2;1;1;0;0;14;96;335;0;0;0;0;0;0;0;0;106;0;0;0;0;0;0;1;7;0;1;0;0;11;2;0;0;0;214;1;0;0;0;0;1;7;1;10;7;0;7;6;0;8;0;1;767;0;1;0;0;9;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;1;0;13;1;0;9;48;0;5;0;1585;0;1;6;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;1;22;80;1;2;0;21;7;10;2;0;0;0;0;1230;29;12;0;2;0;1;0;0;35;0;4;12;7;0;0;0;4;329;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
dynet;ur;pos;FALSE;521403;1;1;None;13412;1293;90,4%;1110;355;68,0%;104,4614882;4,59975685;1;869;0;3;0;3;6;0;52;13;1;0;36;0;0;0;5;0;17;2749;6;0;0;0;0;32;0;0;0;2;0;0;0;1;0;42;18;31;0;0;0;0;9;3;4;6;8;0;0;0;1;0;0;10;0;858;0;0;0;1;0;0;0;1;0;0;0;89;0;0;0;0;0;312;0;0;0;0;0;0;0;0;0;0;0;0;24;1;0;0;0;208;0;0;0;0;9;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;4;1;0;0;1;0;2942;9;0;3;338;0;0;0;17;0;21;0;0;0;0;0;0;15;212;0;0;22;0;0;0;3;0;4;10;1;0;6;0;0;0;1;262;1;5;0;5;0;1;0;7;5;2;0;0;44;0;3;0;0;427;3;0;0;0;1;0;17;12;0;0;0;1;0;161;3;0;4;1322;0;0;0;4;0;0;0;0;2;0;0;0;0;0;0;0;0;630;0;0;0;0;0;1;0;0;0;0;0;0;0;0;7;0;0;239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;12;0;0;0;21;0;0;0;6;0;0;0;1058;0;0;0;0;0;0;0;0;2;0;0;1;4;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
dynet;ru;pos;FALSE;5123;8;1;None;8476;1121;86,8%;889;438;50,7%;31,69472226;2,200669244;1;683;2;29;10;0;6;0;55;3;0;3;4;0;0;0;60;0;2;771;1;0;2;0;0;0;0;1;0;0;0;0;0;1;0;9;2;361;0;2;0;0;35;1;17;2;0;0;9;0;15;0;0;0;4;36;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;4;0;280;0;0;0;0;3;0;0;0;0;0;0;0;85;1;9;0;0;87;0;1;0;3;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;2;6;0;0;0;0;1966;1;0;4;11;0;0;0;25;0;41;4;7;0;0;7;0;10;15;0;1;7;0;5;0;0;0;2;0;28;0;45;0;0;1;0;238;0;0;0;1;0;1;0;1;0;5;0;0;7;0;4;0;0;286;0;0;14;0;0;0;33;0;0;0;0;0;0;164;0;0;2;132;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1640;0;0;0;0;0;0;9;0;0;0;0;0;0;9;10;0;0;100;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;1;13;14;0;0;0;59;0;0;0;2;0;0;0;760;0;3;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
dynet;ru;pos;FALSE;421213;8;1;None;8476;1157;86,3%;889;423;52,4%;28,12642383;2,197306418;1;627;1;23;2;0;15;0;111;0;0;10;5;0;0;0;61;0;3;770;1;0;2;0;0;1;0;0;0;0;0;0;0;1;0;3;0;312;0;2;2;0;47;1;18;43;3;0;9;0;13;0;0;0;4;26;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;2;0;280;0;0;0;0;5;0;0;0;0;0;0;0;37;1;5;0;0;104;0;2;1;4;68;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;1;3;0;0;0;0;1996;1;0;6;27;0;0;0;13;0;25;0;6;0;0;20;0;15;13;2;3;8;0;5;0;0;0;2;0;11;0;45;0;0;2;0;242;8;0;0;4;0;2;0;0;0;1;0;0;2;0;5;0;0;297;0;0;12;0;0;0;21;0;0;0;0;0;0;133;0;0;0;180;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;1639;0;0;0;0;0;0;2;0;0;0;0;0;0;6;23;0;0;97;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;0;13;3;0;0;0;98;1;0;1;5;0;0;0;736;0;2;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
tensorflow;ru;pos;FALSE;521403;1;50;3;8476;1124;86,7%;-1;-1;0,0%;19604,18559;0,906890869;35;627;1;3;0;0;7;0;21;6;0;0;20;0;0;0;35;0;9;773;2;0;0;0;0;27;4;0;0;29;0;0;0;31;0;23;0;402;0;0;0;0;14;7;2;2;0;0;1;0;16;0;0;0;1;44;0;0;0;1;0;0;1;2;0;0;0;12;0;7;2;1;0;285;0;0;12;1;27;0;5;0;0;0;4;0;6;0;1;0;0;182;0;8;0;0;12;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105;0;7;0;0;1;0;1816;13;0;2;53;1;0;0;54;1;0;0;2;0;0;5;0;3;50;0;0;0;0;0;0;0;0;2;0;2;0;2;0;0;5;1;279;0;2;0;1;0;9;0;3;1;1;0;0;26;0;2;1;2;282;1;0;3;0;8;0;0;1;1;0;0;0;0;14;0;0;0;166;0;0;5;0;0;42;0;12;0;0;1;0;136;11;3;1;55;1639;0;0;48;4;0;0;8;0;0;1;0;1;2;3;16;0;0;123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;10;4;0;0;0;20;1;0;1;3;0;0;0;684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
dynet;da;pos;FALSE;5123;8;1;None;9757;1180;87,9%;803;329;59,0%;25,53379548;2,204678364;1;504;0;35;0;0;5;0;42;5;0;1;11;0;0;0;26;0;0;1114;17;0;4;0;0;1;0;0;6;0;0;5;0;3;0;35;34;654;1;1;0;0;30;0;0;25;3;0;4;0;24;0;0;0;0;470;0;0;0;1;0;0;0;0;0;1;0;8;0;0;5;3;0;339;0;0;2;0;0;0;1;0;0;0;1;0;12;0;1;0;0;483;0;0;0;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;1;0;0;0;1;0;52;0;2;0;0;5;0;1690;20;0;2;53;0;0;0;17;0;46;1;0;0;0;0;0;71;42;0;0;5;0;0;0;2;0;0;0;0;0;0;0;0;0;0;119;0;0;0;2;0;0;0;9;3;7;0;0;27;0;14;0;0;566;0;0;4;0;1;0;9;0;0;0;0;4;0;155;7;0;1;313;0;0;0;4;0;0;0;0;0;1;0;0;1;0;0;0;0;1325;0;0;0;0;0;7;3;0;0;0;0;0;0;4;0;0;0;135;0;2;0;0;4;0;0;1;0;0;2;0;0;0;3;0;0;0;0;0;33;3;11;84;0;0;0;51;1;0;0;3;0;0;0;823;0;10;1;1;0;1;1;0;37;7;0;1;10;0;0;0;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
